time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/30/14:27:40.060073,"(2000, 2001, 2002, 2003)","(-152.16021728515625, 1.843017578125, -44.5380859375, 23.79296875)","(0.5869282484054565, 0.5408574342727661, 0.4903852641582489, 0.32469552755355835)","(267.9598693847656, 85.6446533203125, -996.1141357421875, -1001.7889404296875)","(210.98959350585938, 193.10250854492188, -993.1951904296875, -1002.3997802734375)"
2024/07/30/14:27:40.161574,"(2000, 2001, 2002, 2003)","(-152.1859130859375, 1.843017578125, -45.12890625, 24.2158203125)","(0.586897075176239, 0.5408574342727661, 0.4903852343559265, 0.3247145414352417)","(267.9068298339844, 85.69925689697266, -996.0694580078125, -1001.7562255859375)","(210.96311950683594, 193.10426330566406, -993.2166137695312, -1002.3970336914062)"
2024/07/30/14:27:40.259805,"(2000, 2001, 2002, 2003)","(-152.22662353515625, 1.843017578125, -45.712890625, 24.63427734375)","(0.5868611931800842, 0.5408574342727661, 0.4903852343559265, 0.32473212480545044)","(267.8543701171875, 85.75331115722656, -996.0254516601562, -1001.7239379882812)","(210.93682861328125, 193.1060028076172, -993.2382202148438, -1002.3941040039062)"
2024/07/30/14:27:40.359930,"(2000, 2001, 2002, 2003)","(-152.28179931640625, 1.843017578125, -46.2919921875, 25.048828125)","(0.5868175625801086, 0.5408574342727661, 0.4903852045536041, 0.3247486352920532)","(267.8024597167969, 85.80683135986328, -995.9821166992188, -1001.69189453125)","(210.91073608398438, 193.10772705078125, -993.2601318359375, -1002.3909912109375)"
2024/07/30/14:27:40.460111,"(2000, 2001, 2002, 2003)","(-152.35345458984375, 1.843017578125, -46.8818359375, 25.4716796875)","(0.586762547492981, 0.5408574342727661, 0.49038517475128174, 0.32476386427879333)","(267.7495422363281, 85.8614273071289, -995.9381103515625, -1001.6593017578125)","(210.88406372070312, 193.10948181152344, -993.2828979492188, -1002.3875732421875)"
2024/07/30/14:27:40.562922,"(2000, 2001, 2002, 2003)","(-152.439453125, 1.843017578125, -47.4658203125, 25.890625)","(0.586698055267334, 0.5408574342727661, 0.49038514494895935, 0.32477718591690063)","(267.6971740722656, 85.91548919677734, -995.894775390625, -1001.6270141601562)","(210.85760498046875, 193.11122131347656, -993.3058471679688, -1002.3839111328125)"
2024/07/30/14:27:40.659949,"(2000, 2001, 2002, 2003)","(-152.53997802734375, 1.843017578125, -48.05078125, 26.3095703125)","(0.5866601467132568, 0.5408574342727661, 0.49038514494895935, 0.32478928565979004)","(267.64483642578125, 85.96954345703125, -995.8516845703125, -1001.5947875976562)","(210.83111572265625, 193.1129608154297, -993.3292846679688, -1002.3800659179688)"
2024/07/30/14:27:40.760075,"(2000, 2001, 2002, 2003)","(-152.65582275390625, 1.843017578125, -48.640625, 26.73291015625)","(0.5866473317146301, 0.5408574342727661, 0.49038511514663696, 0.3247990310192108)","(267.59197998046875, 86.02413940429688, -995.8084106445312, -1001.562255859375)","(210.80433654785156, 193.11471557617188, -993.3533325195312, -1002.3758544921875)"
2024/07/30/14:27:40.860389,"(2000, 2001, 2002, 2003)","(-152.75421142578125, 1.843017578125, -49.2197265625, 27.14794921875)","(0.5871396064758301, 0.5408574342727661, 0.4903850853443146, 0.3248065114021301)","(267.5400695800781, 86.0776596069336, -995.7662353515625, -1001.5303344726562)","(210.77816772460938, 193.11643981933594, -993.3773803710938, -1002.37158203125)"
2024/07/30/14:27:40.960435,"(2000, 2001, 2002, 2003)","(-152.8382568359375, 1.843017578125, -49.8037109375, 27.56787109375)","(0.5876262187957764, 0.5408574342727661, 0.4903850853443146, 0.3248122036457062)","(267.487548828125, 86.1317138671875, -995.7239379882812, -1001.4982299804688)","(210.75181579589844, 193.11817932128906, -993.4021606445312, -1002.3670043945312)"
2024/07/30/14:27:41.059813,"(2000, 2001, 2002, 2003)","(-152.90728759765625, 1.843017578125, -50.388671875, 27.98779296875)","(0.5881019234657288, 0.5408574342727661, 0.4903850555419922, 0.3248152434825897)","(267.4349365234375, 86.18577575683594, -995.6818237304688, -1001.466064453125)","(210.7255401611328, 193.1199188232422, -993.4273071289062, -1002.3621826171875)"
2024/07/30/14:27:41.159808,"(2000, 2001, 2002, 2003)","(-152.96142578125, 1.843017578125, -50.97265625, 28.40771484375)","(0.5885664820671082, 0.5408574342727661, 0.4903850257396698, 0.3248158395290375)","(267.3822326660156, 86.23983001708984, -995.6399536132812, -1001.4340209960938)","(210.69931030273438, 193.1216583251953, -993.452880859375, -1002.3571166992188)"
2024/07/30/14:27:41.260142,"(2000, 2001, 2002, 2003)","(-153.00091552734375, 1.843017578125, -51.556640625, 28.828125)","(0.589019238948822, 0.5408574342727661, 0.4903850257396698, 0.3248160481452942)","(267.3294677734375, 86.29389190673828, -995.598388671875, -1001.4019775390625)","(210.6731414794922, 193.12339782714844, -993.4788818359375, -1002.351806640625)"
2024/07/30/14:27:41.360404,"(2000, 2001, 2002, 2003)","(-153.02593994140625, 1.843017578125, -52.1416015625, 29.24853515625)","(0.5894598364830017, 0.5408574342727661, 0.4903849959373474, 0.32481586933135986)","(267.2766418457031, 86.34794616699219, -995.5570678710938, -1001.3699340820312)","(210.6470184326172, 193.12513732910156, -993.5053100585938, -1002.3463134765625)"
2024/07/30/14:27:41.459842,"(2000, 2001, 2002, 2003)","(-153.03656005859375, 1.843017578125, -52.7255859375, 29.6689453125)","(0.5898880362510681, 0.5408574342727661, 0.490384966135025, 0.3248153328895569)","(267.2237243652344, 86.40200805664062, -995.5160522460938, -1001.3379516601562)","(210.62094116210938, 193.1268768310547, -993.5321655273438, -1002.340576171875)"
2024/07/30/14:27:41.559814,"(2000, 2001, 2002, 2003)","(-153.03314208984375, 1.843017578125, -53.310546875, 30.08984375)","(0.5903043746948242, 0.5408574342727661, 0.490384966135025, 0.32481446862220764)","(267.1707458496094, 86.45606231689453, -995.4752807617188, -1001.3060302734375)","(210.59487915039062, 193.1286163330078, -993.5594482421875, -1002.3345336914062)"
2024/07/30/14:27:41.660373,"(2000, 2001, 2002, 2003)","(-153.01641845703125, 1.843017578125, -53.89453125, 30.5107421875)","(0.5907295346260071, 0.5408574342727661, 0.49038493633270264, 0.3248133361339569)","(267.11773681640625, 86.51012420654297, -995.434814453125, -1001.274169921875)","(210.56884765625, 193.13035583496094, -993.5870971679688, -1002.328369140625)"
2024/07/30/14:27:41.759820,"(2000, 2001, 2002, 2003)","(-152.9876708984375, 1.843017578125, -54.4736328125, 30.927734375)","(0.5911586284637451, 0.5408574342727661, 0.49038493633270264, 0.3248119652271271)","(267.065185546875, 86.56363677978516, -995.39501953125, -1001.24267578125)","(210.54307556152344, 193.132080078125, -993.6149291992188, -1002.3219604492188)"
2024/07/30/14:27:41.860429,"(2000, 2001, 2002, 2003)","(-152.97650146484375, 1.843017578125, -55.0634765625, 31.35302734375)","(0.5911522507667542, 0.5408574342727661, 0.49038490653038025, 0.32481032609939575)","(267.0116271972656, 86.61824035644531, -995.354736328125, -1001.2105712890625)","(210.5166778564453, 193.1338348388672, -993.6436767578125, -1002.315185546875)"
2024/07/30/14:27:41.960033,"(2000, 2001, 2002, 2003)","(-152.9832763671875, 1.843017578125, -55.6533203125, 31.77880859375)","(0.5911413431167603, 0.5408574342727661, 0.49038490653038025, 0.3248084485530853)","(266.9581298828125, 86.67283630371094, -995.314697265625, -1001.1785278320312)","(210.4901885986328, 193.13558959960938, -993.6729125976562, -1002.3082275390625)"
2024/07/30/14:27:42.060261,"(2000, 2001, 2002, 2003)","(-153.0067138671875, 1.843017578125, -56.232421875, 32.19580078125)","(0.5911250710487366, 0.5408574342727661, 0.49038487672805786, 0.32480642199516296)","(266.90570068359375, 86.72635650634766, -995.2758178710938, -1001.1471557617188)","(210.46414184570312, 193.13731384277344, -993.701904296875, -1002.3010864257812)"
2024/07/30/14:27:42.160199,"(2000, 2001, 2002, 2003)","(-153.04656982421875, 1.843017578125, -56.81640625, 32.6171875)","(0.5911678671836853, 0.5408574342727661, 0.4903848469257355, 0.3248041868209839)","(266.8528137207031, 86.78041076660156, -995.2367553710938, -1001.115478515625)","(210.43775939941406, 193.13905334472656, -993.7316284179688, -1002.293701171875)"
2024/07/30/14:27:42.260294,"(2000, 2001, 2002, 2003)","(-153.10235595703125, 1.843017578125, -57.4013671875, 33.0390625)","(0.5911997556686401, 0.5408574342727661, 0.4903848469257355, 0.32480180263519287)","(266.7999267578125, 86.83446502685547, -995.1980590820312, -1001.0839233398438)","(210.4113311767578, 193.1407928466797, -993.76171875, -1002.2861328125)"
2024/07/30/14:27:42.360480,"(2000, 2001, 2002, 2003)","(-153.1739501953125, 1.843017578125, -57.9853515625, 33.46044921875)","(0.5912199020385742, 0.5408574342727661, 0.4903848171234131, 0.3247992694377899)","(266.7470703125, 86.8885269165039, -995.15966796875, -1001.0524291992188)","(210.3848419189453, 193.1425323486328, -993.792236328125, -1002.2782592773438)"
2024/07/30/14:27:42.459961,"(2000, 2001, 2002, 2003)","(-153.2623291015625, 1.843017578125, -58.576171875, 33.88671875)","(0.5912282466888428, 0.5408574342727661, 0.4903848171234131, 0.324796587228775)","(266.6936950683594, 86.94312286376953, -995.1212158203125, -1001.0206298828125)","(210.35806274414062, 193.144287109375, -993.8234252929688, -1002.2700805664062)"
2024/07/30/14:27:42.561198,"(2000, 2001, 2002, 2003)","(-153.3642578125, 1.843017578125, -59.154296875, 34.30419921875)","(0.5912246108055115, 0.5408574342727661, 0.4903847873210907, 0.32479381561279297)","(266.6413879394531, 86.99664306640625, -995.0838012695312, -1000.9895629882812)","(210.33177185058594, 193.14601135253906, -993.8543701171875, -1002.2618408203125)"
2024/07/30/14:27:42.660096,"(2000, 2001, 2002, 2003)","(-153.48223876953125, 1.843017578125, -59.7392578125, 34.7255859375)","(0.5912435054779053, 0.5408574342727661, 0.4903847873210907, 0.32479092478752136)","(266.58856201171875, 87.05069732666016, -995.04638671875, -1000.958251953125)","(210.3052215576172, 193.1477508544922, -993.8860473632812, -1002.2533569335938)"
2024/07/30/14:27:42.759943,"(2000, 2001, 2002, 2003)","(-153.61553955078125, 1.843017578125, -60.3232421875, 35.1474609375)","(0.5912176966667175, 0.5408574342727661, 0.4903847575187683, 0.3247879147529602)","(266.5357666015625, 87.1047592163086, -995.0092163085938, -1000.9269409179688)","(210.27865600585938, 193.1494903564453, -993.9180908203125, -1002.2445678710938)"
2024/07/30/14:27:42.860143,"(2000, 2001, 2002, 2003)","(-153.763671875, 1.843017578125, -60.9072265625, 35.5693359375)","(0.5912124514579773, 0.5408574342727661, 0.4903847575187683, 0.3247848153114319)","(266.4829406738281, 87.1588134765625, -994.9724731445312, -1000.895751953125)","(210.25209045410156, 193.15122985839844, -993.9505004882812, -1002.2355346679688)"
2024/07/30/14:27:42.960018,"(2000, 2001, 2002, 2003)","(-153.9261474609375, 1.843017578125, -61.4921875, 35.9912109375)","(0.5912246704101562, 0.5408574342727661, 0.4903847277164459, 0.3247816562652588)","(266.43011474609375, 87.21287536621094, -994.9359741210938, -1000.8646240234375)","(210.22555541992188, 193.15296936035156, -993.9832763671875, -1002.226318359375)"
2024/07/30/14:27:43.060246,"(2000, 2001, 2002, 2003)","(-154.10162353515625, 1.843017578125, -62.076171875, 36.4130859375)","(0.5913150906562805, 0.5408574342727661, 0.4903847277164459, 0.32477840781211853)","(266.37725830078125, 87.26692962646484, -994.8998413085938, -1000.8335571289062)","(210.19903564453125, 193.1547088623047, -994.0164794921875, -1002.2168579101562)"
2024/07/30/14:27:43.160320,"(2000, 2001, 2002, 2003)","(-154.291748046875, 1.843017578125, -62.6669921875, 36.83935546875)","(0.5914188027381897, 0.5408574342727661, 0.4903847277164459, 0.3247750401496887)","(266.3238525390625, 87.32152557373047, -994.8637084960938, -1000.80224609375)","(210.17230224609375, 193.15646362304688, -994.0503540039062, -1002.2070922851562)"
2024/07/30/14:27:43.259917,"(2000, 2001, 2002, 2003)","(-154.48992919921875, 1.843017578125, -63.2451171875, 37.2568359375)","(0.591530978679657, 0.5408574342727661, 0.49038469791412354, 0.3247717022895813)","(266.2714538574219, 87.37504577636719, -994.82861328125, -1000.7716064453125)","(210.14613342285156, 193.15818786621094, -994.0838623046875, -1002.197265625)"
2024/07/30/14:27:43.360502,"(2000, 2001, 2002, 2003)","(-154.701904296875, 1.843017578125, -63.830078125, 37.6787109375)","(0.5916531085968018, 0.5408574342727661, 0.49038469791412354, 0.3247682750225067)","(266.2184753417969, 87.4291000366211, -994.7935180664062, -1000.7407836914062)","(210.11976623535156, 193.15992736816406, -994.1181030273438, -1002.1871337890625)"
2024/07/30/14:27:43.460239,"(2000, 2001, 2002, 2003)","(-154.9276123046875, 1.843017578125, -64.419921875, 38.10498046875)","(0.5917834043502808, 0.5408574342727661, 0.49038466811180115, 0.3247647285461426)","(266.1649475097656, 87.48370361328125, -994.7584228515625, -1000.7096557617188)","(210.09320068359375, 193.16168212890625, -994.153076171875, -1002.1766357421875)"
2024/07/30/14:27:43.560035,"(2000, 2001, 2002, 2003)","(-155.1572265625, 1.843017578125, -64.9921875, 38.52294921875)","(0.5919154286384583, 0.5408574342727661, 0.49038466811180115, 0.3247612416744232)","(266.1129455566406, 87.53668212890625, -994.7247314453125, -1000.6792602539062)","(210.0675048828125, 193.1633758544922, -994.1873168945312, -1002.1661987304688)"
2024/07/30/14:27:43.660381,"(2000, 2001, 2002, 2003)","(-155.40472412109375, 1.843017578125, -65.5830078125, 38.94482421875)","(0.5920557975769043, 0.5408574342727661, 0.49038463830947876, 0.3247576653957367)","(266.05926513671875, 87.59127807617188, -994.6903686523438, -1000.648681640625)","(210.04110717773438, 193.16514587402344, -994.2230224609375, -1002.1553344726562)"
2024/07/30/14:27:43.760412,"(2000, 2001, 2002, 2003)","(-155.6600341796875, 1.843017578125, -66.1669921875, 39.36669921875)","(0.5921970009803772, 0.5408574342727661, 0.49038463830947876, 0.3247540593147278)","(266.006103515625, 87.64533233642578, -994.6566772460938, -1000.6181030273438)","(210.01507568359375, 193.16688537597656, -994.2586669921875, -1002.1443481445312)"
2024/07/30/14:27:43.859794,"(2000, 2001, 2002, 2003)","(-155.92547607421875, 1.843017578125, -66.751953125, 39.78857421875)","(0.5923380851745605, 0.5408574342727661, 0.49038463830947876, 0.3247504234313965)","(265.95281982421875, 87.69939422607422, -994.6234130859375, -1000.587646484375)","(209.9891357421875, 193.1686248779297, -994.294677734375, -1002.133056640625)"
2024/07/30/14:27:43.959958,"(2000, 2001, 2002, 2003)","(-156.20062255859375, 1.843017578125, -67.3359375, 40.2109375)","(0.5924777388572693, 0.5408574342727661, 0.49038460850715637, 0.3247467577457428)","(265.8995056152344, 87.75344848632812, -994.5904541015625, -1000.5572509765625)","(209.96331787109375, 193.1703643798828, -994.3309936523438, -1002.12158203125)"
2024/07/30/14:27:44.061377,"(2000, 2001, 2002, 2003)","(-156.48529052734375, 1.843017578125, -67.9208984375, 40.6328125)","(0.5926141142845154, 0.5408574342727661, 0.49038460850715637, 0.3247430622577667)","(265.8460998535156, 87.80751037597656, -994.5579223632812, -1000.5269775390625)","(209.9376220703125, 193.17210388183594, -994.36767578125, -1002.10986328125)"
2024/07/30/14:27:44.163723,"(2000, 2001, 2002, 2003)","(-156.7791748046875, 1.843017578125, -68.5048828125, 41.0546875)","(0.5927461385726929, 0.5408574342727661, 0.490384578704834, 0.32473933696746826)","(265.7926330566406, 87.86156463623047, -994.5256958007812, -1000.4967651367188)","(209.9120635986328, 193.17384338378906, -994.4046630859375, -1002.097900390625)"
2024/07/30/14:27:44.260264,"(2000, 2001, 2002, 2003)","(-157.0821533203125, 1.843017578125, -69.0888671875, 41.47705078125)","(0.5928727388381958, 0.5408574342727661, 0.490384578704834, 0.3247356116771698)","(265.73907470703125, 87.9156265258789, -994.493896484375, -1000.4666748046875)","(209.8866424560547, 193.1755828857422, -994.4419555664062, -1002.0857543945312)"
2024/07/30/14:27:44.360477,"(2000, 2001, 2002, 2003)","(-157.39593505859375, 1.843017578125, -69.6796875, 41.90283203125)","(0.5930373072624207, 0.5408574342727661, 0.490384578704834, 0.32473182678222656)","(265.68487548828125, 87.97022247314453, -994.462158203125, -1000.4363403320312)","(209.86111450195312, 193.17733764648438, -994.47998046875, -1002.0733032226562)"
2024/07/30/14:27:44.460041,"(2000, 2001, 2002, 2003)","(-157.70758056640625, 1.843017578125, -70.251953125, 42.32080078125)","(0.5931889414787292, 0.5408574342727661, 0.4903845489025116, 0.3247281014919281)","(265.6322021484375, 88.02320098876953, -994.4317626953125, -1000.40673828125)","(209.83651733398438, 193.1790313720703, -994.5172119140625, -1002.060791015625)"
2024/07/30/14:27:44.560178,"(2000, 2001, 2002, 2003)","(-158.0362548828125, 1.843017578125, -70.8427734375, 42.74267578125)","(0.5933367013931274, 0.5408574342727661, 0.4903845489025116, 0.32472431659698486)","(265.5778503417969, 88.07779693603516, -994.4007568359375, -1000.3768920898438)","(209.8113250732422, 193.18080139160156, -994.5558471679688, -1002.0479736328125)"
2024/07/30/14:27:44.660179,"(2000, 2001, 2002, 2003)","(-158.3721923828125, 1.843017578125, -71.4326171875, 43.1689453125)","(0.5934742093086243, 0.5408574342727661, 0.4903845489025116, 0.32472050189971924)","(265.52337646484375, 88.13239288330078, -994.3702392578125, -1000.3468627929688)","(209.78631591796875, 193.18255615234375, -994.5948486328125, -1002.0348510742188)"
